Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-04-2016,28.2,80.0,8888.0,1.0,N 
02-04-2016,28.7,79.0,0.0,1.0,N 
03-04-2016,29.4,76.0,0.0,2.0,NW
04-04-2016,30.1,72.0,0.0,1.0,N 
05-04-2016,30.1,74.0,8888.0,1.0,N 
06-04-2016,29.8,75.0,0.0,2.0,N 
07-04-2016,30.1,75.0,0.0,2.0,S 
08-04-2016,30.1,75.0,0.0,2.0,NW
09-04-2016,29.8,74.0,0.0,2.0,N 
10-04-2016,29.3,78.0,3.3,2.0,NW
11-04-2016,29.7,77.0,0.0,1.0,N 
12-04-2016,29.1,76.0,0.0,2.0,N 
13-04-2016,30.2,73.0,8888.0,1.0,W 
14-04-2016,29.5,76.0,0.0,1.0,N 
15-04-2016,28.9,81.0,5.4,1.0,N 
16-04-2016,30.0,78.0,0.0,2.0,N 
17-04-2016,28.9,82.0,0.0,2.0,N 
18-04-2016,29.0,81.0,45.4,1.0,N 
19-04-2016,29.4,80.0,13.7,2.0,N 
20-04-2016,28.8,79.0,8.0,1.0,N 
21-04-2016,27.7,86.0,124.5,1.0,N 
22-04-2016,29.4,77.0,2.0,2.0,E 
23-04-2016,30.0,75.0,0.0,2.0,E 
24-04-2016,29.7,74.0,0.0,1.0,N 
25-04-2016,29.9,76.0,8888.0,2.0,N 
26-04-2016,27.7,86.0,0.7,1.0,N 
27-04-2016,29.1,77.0,1.0,1.0,N 
28-04-2016,29.6,75.0,8888.0,2.0,N 
29-04-2016,29.4,75.0,0.0,1.0,N 
30-04-2016,29.7,76.0,0.0,1.0,N 
