Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-12-2016,28.5,73.0,0.0,2.0,W 
02-12-2016,26.8,84.0,8888.0,2.0,W 
03-12-2016,28.5,76.0,6.4,3.0,W 
04-12-2016,25.0,89.0,0.4,2.0,N 
05-12-2016,25.8,86.0,14.8,3.0,W 
06-12-2016,27.7,77.0,1.7,2.0,W 
07-12-2016,28.8,75.0,0.0,2.0,N 
08-12-2016,28.3,79.0,8888.0,2.0,N 
09-12-2016,29.3,71.0,14.4,2.0,W 
10-12-2016,29.9,71.0,0.0,2.0,W 
11-12-2016,27.7,80.0,0.0,1.0,N 
12-12-2016,27.2,79.0,3.1,2.0,W 
13-12-2016,29.4,70.0,0.0,2.0,W 
14-12-2016,28.0,77.0,0.0,2.0,W 
15-12-2016,28.6,72.0,0.8,2.0,W 
16-12-2016,29.2,72.0,0.0,2.0,N 
17-12-2016,27.5,84.0,0.0,1.0,N 
18-12-2016,28.8,75.0,7.3,3.0,W 
19-12-2016,28.0,78.0,0.0,2.0,W 
20-12-2016,29.6,71.0,1.3,4.0,W 
21-12-2016,29.0,75.0,0.0,2.0,W 
22-12-2016,28.4,76.0,0.4,3.0,W 
23-12-2016,29.2,73.0,0.5,3.0,W 
24-12-2016,28.8,74.0,0.0,3.0,W 
25-12-2016,28.2,75.0,0.0,1.0,N 
26-12-2016,28.6,79.0,8888.0,2.0,W 
27-12-2016,28.1,75.0,7.0,2.0,N 
28-12-2016,29.8,67.0,0.0,2.0,W 
29-12-2016,28.6,75.0,0.0,3.0,W 
30-12-2016,28.7,75.0,0.0,2.0,N 
ddd_car: Arah angin terbanyak (°),,,,,
