Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-05-2016,29.1,80.0,1.4,2.0,N 
02-05-2016,29.9,74.0,0.0,1.0,N 
03-05-2016,29.9,77.0,2.6,1.0,N 
04-05-2016,30.3,74.0,0.0,2.0,E 
05-05-2016,28.2,84.0,0.0,0.0,N 
06-05-2016,28.8,80.0,5.8,0.0,N 
07-05-2016,29.4,77.0,0.0,1.0,N 
08-05-2016,28.6,81.0,0.5,1.0,N 
09-05-2016,28.9,80.0,34.2,1.0,N 
10-05-2016,29.6,76.0,1.0,1.0,N 
11-05-2016,30.0,77.0,0.0,1.0,S 
12-05-2016,30.0,75.0,0.0,1.0,N 
13-05-2016,30.6,73.0,1.0,1.0,SE
14-05-2016,28.9,82.0,14.5,1.0,N 
15-05-2016,30.0,80.0,0.0,1.0,N 
16-05-2016,29.2,80.0,0.0,1.0,N 
17-05-2016,29.1,80.0,4.0,0.0,N 
18-05-2016,29.4,78.0,0.6,2.0,N 
19-05-2016,30.5,75.0,0.0,1.0,N 
20-05-2016,30.1,75.0,0.0,0.0,N 
21-05-2016,27.8,86.0,53.0,1.0,N 
22-05-2016,28.6,82.0,5.6,1.0,N 
23-05-2016,28.4,85.0,5.7,1.0,N 
24-05-2016,29.0,83.0,19.5,1.0,N 
25-05-2016,29.4,77.0,4.4,1.0,N 
26-05-2016,29.3,77.0,0.0,1.0,N 
27-05-2016,28.6,84.0,0.0,1.0,N 
28-05-2016,29.9,74.0,8888.0,2.0,W 
29-05-2016,27.1,86.0,0.0,0.0,N 
30-05-2016,27.5,85.0,2.5,0.0,N 
31-05-2016,28.6,78.0,0.0,2.0,W 
