Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-03-2014,27.8,82.0,25.8,2.0,NW
02-03-2014,27.6,82.0,0.0,1.0,N 
03-03-2014,28.4,77.0,0.0,1.0,NE
04-03-2014,28.9,76.0,0.6,2.0,N 
05-03-2014,27.7,81.0,8888.0,1.0,NW
06-03-2014,28.4,78.0,3.4,0.0,N 
07-03-2014,27.5,80.0,0.0,1.0,NW
08-03-2014,28.2,81.0,8888.0,1.0,NW
09-03-2014,28.1,81.0,7.0,2.0,W 
10-03-2014,26.6,89.0,12.8,0.0,N 
11-03-2014,26.4,89.0,19.7,0.0,NW
12-03-2014,26.0,90.0,9.1,2.0,W 
13-03-2014,27.5,85.0,26.2,0.0,N 
14-03-2014,27.0,86.0,8888.0,1.0,W 
15-03-2014,27.7,83.0,0.0,2.0,N 
16-03-2014,28.6,80.0,0.0,0.0,W 
17-03-2014,28.0,83.0,1.4,1.0,E 
18-03-2014,28.0,83.0,0.4,2.0,NW
19-03-2014,28.4,78.0,0.0,2.0,W 
20-03-2014,29.1,78.0,1.9,1.0,N 
21-03-2014,27.9,79.0,0.0,3.0,W 
22-03-2014,28.2,80.0,6.7,1.0,W 
23-03-2014,27.3,84.0,15.0,1.0,W 
24-03-2014,28.3,79.0,0.3,2.0,N 
25-03-2014,28.0,82.0,24.3,1.0,NW
26-03-2014,26.8,85.0,8888.0,1.0,NW
27-03-2014,28.4,82.0,0.0,2.0,N 
28-03-2014,28.9,76.0,8.4,2.0,N 
29-03-2014,28.7,77.0,16.8,2.0,N 
30-03-2014,29.2,75.0,0.0,2.0,E 
31-03-2014,29.8,75.0,0.0,2.0,E 
