Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-11-2014,30.0,68.0,0.0,2.0,N 
02-11-2014,30.4,72.0,0.0,1.0,N 
03-11-2014,30.6,67.0,0.0,0.0,N 
04-11-2014,30.8,65.0,0.0,1.0,N 
05-11-2014,30.2,69.0,0.0,2.0,E 
06-11-2014,29.9,72.0,6.5,0.0,N 
07-11-2014,28.9,76.0,0.0,2.0,N 
08-11-2014,28.5,74.0,8.2,2.0,N 
09-11-2014,29.9,73.0,0.0,2.0,N 
10-11-2014,28.4,74.0,4.8,2.0,N 
11-11-2014,27.1,82.0,0.0,2.0,N 
12-11-2014,34.3,72.0,0.0,2.0,N 
13-11-2014,28.6,74.0,0.8,1.0,N 
14-11-2014,28.7,72.0,0.0,2.0,N 
15-11-2014,29.4,72.0,0.7,2.0,N 
16-11-2014,29.2,74.0,0.0,2.0,N 
17-11-2014,29.5,72.0,0.0,3.0,N 
18-11-2014,28.7,74.0,0.7,2.0,N 
19-11-2014,29.1,72.0,8888.0,3.0,NW
20-11-2014,29.5,72.0,0.0,2.0,SE
21-11-2014,29.8,73.0,0.0,2.0,N 
22-11-2014,30.1,70.0,0.0,3.0,E 
23-11-2014,30.4,71.0,0.0,2.0,N 
24-11-2014,28.2,78.0,41.0,2.0,N 
25-11-2014,27.6,80.0,0.0,1.0,N 
26-11-2014,28.8,74.0,0.0,2.0,NW
27-11-2014,28.8,74.0,0.3,1.0,NW
28-11-2014,28.8,75.0,1.5,2.0,NW
29-11-2014,28.5,73.0,0.6,2.0,W 
30-11-2014,28.6,73.0,0.0,2.0,W 
