Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-10-2014,29.8,70.0,0.0,2.0,NE
02-10-2014,30.1,69.0,0.0,1.0,E 
03-10-2014,29.7,62.0,0.0,1.0,E 
04-10-2014,30.1,59.0,0.0,1.0,NE
05-10-2014,29.6,68.0,0.0,1.0,N 
06-10-2014,29.4,65.0,0.0,1.0,N 
07-10-2014,29.5,69.0,0.0,2.0,E 
08-10-2014,30.0,65.0,0.0,1.0,N 
09-10-2014,30.5,56.0,0.0,2.0,E 
10-10-2014,30.3,56.0,0.0,2.0,E 
11-10-2014,29.9,64.0,0.0,1.0,N 
12-10-2014,28.8,72.0,0.0,2.0,N 
13-10-2014,29.9,70.0,10.7,1.0,N 
14-10-2014,29.0,75.0,0.0,2.0,E 
15-10-2014,29.6,71.0,0.0,2.0,N 
16-10-2014,30.0,74.0,0.0,1.0,N 
17-10-2014,29.8,76.0,0.0,1.0,E 
18-10-2014,30.2,64.0,0.0,2.0,E 
19-10-2014,30.8,58.0,0.0,2.0,E 
20-10-2014,30.4,66.0,0.0,2.0,N 
21-10-2014,30.8,62.0,0.0,2.0,E 
22-10-2014,30.1,69.0,0.0,2.0,N 
23-10-2014,29.6,69.0,37.5,2.0,N 
24-10-2014,29.1,72.0,0.0,2.0,N 
25-10-2014,30.3,64.0,0.0,2.0,N 
26-10-2014,30.2,71.0,0.0,2.0,N 
27-10-2014,29.6,74.0,0.0,2.0,N 
28-10-2014,30.0,70.0,0.0,2.0,N 
29-10-2014,29.4,72.0,2.1,1.0,N 
30-10-2014,29.0,72.0,0.5,2.0,N 
31-10-2014,30.2,71.0,0.0,2.0,N 
