Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-06-2014,29.3,74.0,0.0,2.0,E 
02-06-2014,29.5,70.0,0.0,2.0,NE
03-06-2014,29.4,73.0,0.0,1.0,NE
04-06-2014,29.8,72.0,0.0,1.0,E 
05-06-2014,28.1,81.0,5.4,1.0,E 
06-06-2014,29.2,72.0,0.0,0.0,S 
07-06-2014,29.4,75.0,0.0,2.0,E 
08-06-2014,30.0,72.0,0.0,2.0,E 
09-06-2014,29.6,76.0,0.0,2.0,E 
10-06-2014,29.9,77.0,29.5,1.0,S 
11-06-2014,28.7,79.0,4.5,0.0,NE
12-06-2014,29.2,81.0,62.0,2.0,N 
13-06-2014,27.1,86.0,4.2,0.0,S 
14-06-2014,28.4,80.0,3.2,2.0,E 
15-06-2014,25.9,92.0,25.4,1.0,S 
16-06-2014,28.1,80.0,3.4,1.0,E 
17-06-2014,27.8,84.0,0.0,2.0,N 
18-06-2014,29.6,76.0,0.0,2.0,E 
19-06-2014,28.0,74.0,0.0,1.0,E 
20-06-2014,28.9,77.0,0.0,2.0,E 
21-06-2014,28.7,78.0,10.8,1.0,N 
22-06-2014,28.9,76.0,0.0,0.0,N 
23-06-2014,29.2,74.0,0.0,2.0,E 
24-06-2014,29.1,74.0,0.0,1.0,E 
25-06-2014,28.4,80.0,17.9,2.0,E 
26-06-2014,26.4,85.0,0.5,1.0,NE
27-06-2014,27.8,82.0,0.0,1.0,SW
28-06-2014,27.8,78.0,0.0,2.0,W 
29-06-2014,28.3,78.0,0.0,2.0,N 
30-06-2014,28.9,76.0,0.0,2.0,N 
