Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-12-2014,30.5,59.0,0.0,2.0,W 
02-12-2014,28.8,66.0,0.0,2.0,W 
03-12-2014,27.9,70.0,0.0,2.0,S 
04-12-2014,28.4,73.0,0.2,2.0,W 
05-12-2014,27.7,77.0,32.5,1.0,N 
06-12-2014,27.0,84.0,6.5,2.0,W 
07-12-2014,26.3,86.0,15.3,2.0,W 
08-12-2014,27.9,78.0,5.0,2.0,W 
09-12-2014,27.6,77.0,0.0,2.0,W 
10-12-2014,28.4,72.0,0.0,2.0,W 
11-12-2014,28.7,76.0,0.0,2.0,W 
12-12-2014,28.5,78.0,11.1,2.0,NW
13-12-2014,27.4,81.0,8888.0,1.0,N 
14-12-2014,28.1,78.0,0.0,2.0,W 
15-12-2014,28.8,76.0,0.0,2.0,N 
16-12-2014,28.6,77.0,4.1,2.0,NW
17-12-2014,29.8,69.0,0.0,2.0,W 
18-12-2014,28.9,76.0,0.0,1.0,W 
19-12-2014,28.2,83.0,49.0,2.0,NW
20-12-2014,28.0,81.0,3.0,2.0,W 
21-12-2014,28.2,81.0,18.2,1.0,NW
22-12-2014,27.8,82.0,0.0,2.0,NW
23-12-2014,29.2,74.0,8888.0,2.0,W 
24-12-2014,28.5,78.0,0.0,1.0,W 
25-12-2014,28.8,74.0,0.0,2.0,NW
26-12-2014,28.1,79.0,21.1,1.0,S 
27-12-2014,26.3,90.0,44.5,2.0,W 
28-12-2014,27.8,73.0,8888.0,2.0,W 
29-12-2014,29.1,69.0,0.0,2.0,W 
30-12-2014,29.3,65.0,0.0,3.0,W 
