Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-02-2014,26.9,84.0,12.5,3.0,NW
02-02-2014,26.3,83.0,41.4,2.0,NW
03-02-2014,25.4,89.0,95.7,1.0,NW
04-02-2014,26.2,86.0,60.4,1.0,NW
05-02-2014,25.6,94.0,108.2,0.0,NW
06-02-2014,26.7,88.0,2.5,2.0,N 
07-02-2014,27.0,83.0,0.0,1.0,NW
08-02-2014,26.5,88.0,17.1,2.0,NW
09-02-2014,26.9,88.0,39.7,2.0,W 
10-02-2014,27.2,84.0,10.1,1.0,W 
11-02-2014,27.6,84.0,0.0,0.0,N 
12-02-2014,28.4,79.0,0.0,1.0,N 
13-02-2014,28.8,78.0,19.8,1.0,N 
14-02-2014,26.9,82.0,6.8,2.0,NW
15-02-2014,25.2,85.0,13.1,0.0,W 
16-02-2014,27.2,83.0,0.0,1.0,W 
17-02-2014,27.7,82.0,24.5,1.0,NW
18-02-2014,26.1,88.0,8888.0,1.0,NW
19-02-2014,27.6,84.0,0.0,1.0,N 
20-02-2014,28.7,80.0,49.0,1.0,W 
21-02-2014,26.0,88.0,21.7,1.0,NW
22-02-2014,24.1,95.0,48.1,1.0,NW
23-02-2014,26.7,84.0,11.6,1.0,N 
24-02-2014,26.4,83.0,51.2,2.0,N 
25-02-2014,26.7,86.0,35.3,1.0,N 
26-02-2014,24.6,96.0,65.9,1.0,NE
27-02-2014,25.2,92.0,9.0,0.0,E 
28-02-2014,26.4,86.0,0.0,2.0,E 
