Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-08-2014,28.9,70.0,0.0,1.0,N 
02-08-2014,28.5,68.0,0.0,0.0,N 
03-08-2014,28.8,74.0,8888.0,2.0,E 
04-08-2014,28.5,74.0,0.0,2.0,E 
05-08-2014,28.8,69.0,0.0,2.0,E 
06-08-2014,29.1,68.0,0.0,3.0,E 
07-08-2014,28.9,67.0,0.0,2.0,E 
08-08-2014,28.7,73.0,0.0,1.0,E 
09-08-2014,28.7,72.0,0.0,2.0,E 
10-08-2014,28.8,70.0,0.0,2.0,E 
11-08-2014,27.5,79.0,36.9,2.0,E 
12-08-2014,27.7,77.0,0.0,1.0,E 
13-08-2014,28.7,70.0,0.0,2.0,E 
14-08-2014,29.1,70.0,0.0,2.0,E 
15-08-2014,28.7,70.0,1.0,2.0,E 
16-08-2014,28.3,70.0,0.0,2.0,E 
17-08-2014,28.0,68.0,0.0,2.0,N 
18-08-2014,29.0,65.0,0.0,2.0,E 
19-08-2014,28.4,70.0,0.0,2.0,E 
20-08-2014,28.6,71.0,0.0,2.0,N 
21-08-2014,29.1,70.0,0.0,2.0,E 
22-08-2014,28.8,74.0,0.0,2.0,E 
23-08-2014,29.0,70.0,0.0,2.0,E 
24-08-2014,29.5,53.0,0.0,2.0,E 
25-08-2014,29.6,70.0,0.0,2.0,E 
26-08-2014,28.7,70.0,0.0,2.0,N 
27-08-2014,29.2,68.0,0.0,2.0,E 
28-08-2014,28.5,73.0,0.0,2.0,NE
29-08-2014,28.7,76.0,0.2,1.0,N 
30-08-2014,28.9,71.0,0.0,2.0,NE
31-08-2014,29.2,73.0,0.0,3.0,E 
