Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-09-2018,27.6,77.0,10.6,2.0,N 
02-09-2018,27.5,80.0,8888.0,1.0,N 
03-09-2018,27.8,79.0,17.6,2.0,N 
04-09-2018,27.9,65.0,0.0,1.0,N 
05-09-2018,28.5,65.0,0.0,1.0,N 
06-09-2018,29.8,67.0,0.0,1.0,N 
07-09-2018,29.3,68.0,0.0,1.0,N 
08-09-2018,28.8,72.0,0.0,1.0,N 
09-09-2018,29.6,62.0,0.0,1.0,N 
10-09-2018,30.0,60.0,0.0,1.0,N 
11-09-2018,29.2,68.0,0.0,2.0,S 
12-09-2018,29.0,68.0,0.0,1.0,N 
13-09-2018,28.1,69.0,0.0,1.0,N 
14-09-2018,28.1,66.0,0.0,1.0,N 
15-09-2018,28.9,65.0,0.0,1.0,N 
16-09-2018,29.0,63.0,0.0,2.0,E 
17-09-2018,29.4,59.0,0.0,2.0,E 
18-09-2018,30.0,60.0,0.0,2.0,N 
19-09-2018,29.0,69.0,0.0,1.0,N 
20-09-2018,29.3,67.0,8888.0,1.0,N 
21-09-2018,27.2,79.0,8888.0,1.0,N 
22-09-2018,28.4,73.0,36.6,1.0,N 
23-09-2018,29.0,70.0,0.0,2.0,N 
24-09-2018,28.5,71.0,0.0,1.0,N 
25-09-2018,28.6,69.0,0.0,2.0,N 
26-09-2018,29.1,65.0,0.0,2.0,N 
27-09-2018,28.6,71.0,0.0,2.0,N 
28-09-2018,28.8,69.0,8888.0,1.0,N 
29-09-2018,28.6,67.0,0.0,1.0,N 
30-09-2018,29.2,68.0,0.0,1.0,N 
