Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-10-2018,29.3,71.0,0.0,2.0,N 
02-10-2018,29.0,73.0,0.0,1.0,N 
03-10-2018,29.4,72.0,0.0,2.0,N 
04-10-2018,29.5,75.0,0.0,2.0,N 
05-10-2018,30.8,67.0,0.0,2.0,N 
06-10-2018,29.5,71.0,0.0,1.0,N 
07-10-2018,30.1,63.0,0.0,1.0,N 
08-10-2018,29.8,63.0,0.0,1.0,N 
09-10-2018,30.5,58.0,0.0,2.0,N 
10-10-2018,29.6,67.0,0.0,1.0,N 
11-10-2018,30.1,68.0,0.0,1.0,N 
12-10-2018,29.6,73.0,0.0,1.0,N 
13-10-2018,29.9,67.0,0.0,1.0,N 
14-10-2018,29.2,73.0,0.0,1.0,N 
15-10-2018,30.0,71.0,0.0,1.0,N 
16-10-2018,29.4,74.0,0.0,1.0,N 
17-10-2018,29.5,73.0,0.0,1.0,N 
18-10-2018,29.2,69.0,0.0,1.0,N 
19-10-2018,28.8,71.0,14.3,1.0,N 
20-10-2018,29.5,72.0,0.0,1.0,N 
21-10-2018,30.2,68.0,0.0,1.0,N 
22-10-2018,29.9,71.0,0.0,1.0,N 
23-10-2018,27.0,83.0,26.8,1.0,N 
24-10-2018,29.4,73.0,0.5,1.0,N 
25-10-2018,29.6,73.0,0.0,1.0,N 
26-10-2018,29.9,74.0,0.0,1.0,N 
27-10-2018,29.1,74.0,2.5,1.0,N 
28-10-2018,29.1,76.0,2.2,2.0,N 
29-10-2018,28.6,80.0,94.5,1.0,N 
30-10-2018,28.7,79.0,18.8,1.0,N 
31-10-2018,29.7,71.0,0.0,1.0,N 
