Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-05-2018,29.1,72.0,0.0,2.0,N 
02-05-2018,28.9,72.0,0.0,1.0,N 
03-05-2018,28.5,76.0,0.0,1.0,N 
04-05-2018,29.4,73.0,7.8,1.0,N 
05-05-2018,29.8,72.0,0.0,1.0,N 
06-05-2018,30.1,70.0,0.0,1.0,E 
07-05-2018,30.0,67.0,0.0,2.0,E 
08-05-2018,29.7,71.0,0.0,2.0,N 
09-05-2018,30.2,69.0,0.0,1.0,N 
10-05-2018,30.1,66.0,0.0,2.0,N 
11-05-2018,29.6,69.0,0.0,2.0,N 
12-05-2018,29.1,70.0,0.0,1.0,N 
13-05-2018,30.2,70.0,0.0,1.0,N 
14-05-2018,30.5,67.0,0.0,1.0,N 
15-05-2018,29.3,74.0,0.0,1.0,N 
16-05-2018,30.1,73.0,0.0,1.0,N 
17-05-2018,29.2,76.0,0.0,0.0,N 
18-05-2018,29.5,75.0,0.0,1.0,E 
19-05-2018,28.6,78.0,0.0,2.0,N 
20-05-2018,29.1,75.0,0.0,1.0,N 
21-05-2018,29.3,75.0,0.0,1.0,N 
22-05-2018,29.9,73.0,0.0,1.0,E 
23-05-2018,28.2,81.0,1.5,1.0,N 
24-05-2018,28.9,77.0,5.5,1.0,N 
25-05-2018,28.1,82.0,0.7,1.0,N 
26-05-2018,29.5,79.0,1.0,1.0,N 
27-05-2018,29.3,73.0,0.0,1.0,N 
28-05-2018,29.3,78.0,0.0,1.0,N 
29-05-2018,29.2,76.0,0.0,2.0,N 
30-05-2018,29.3,74.0,0.0,1.0,N 
31-05-2018,29.4,76.0,0.0,1.0,N 
