Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-07-2018,28.0,76.0,0.0,1.0,N 
02-07-2018,28.1,75.0,0.0,1.0,N 
03-07-2018,28.3,75.0,0.0,1.0,N 
04-07-2018,28.3,71.0,0.0,1.0,N 
05-07-2018,28.4,66.0,0.0,1.0,N 
06-07-2018,28.1,54.0,0.0,1.0,N 
07-07-2018,27.3,64.0,0.0,1.0,N 
08-07-2018,28.4,69.0,0.0,1.0,N 
09-07-2018,28.4,72.0,0.0,1.0,N 
10-07-2018,28.8,72.0,0.0,1.0,N 
11-07-2018,28.6,72.0,0.0,1.0,N 
12-07-2018,28.0,67.0,0.0,0.0,N 
13-07-2018,27.4,69.0,0.0,1.0,N 
14-07-2018,28.1,76.0,0.0,1.0,N 
15-07-2018,27.9,65.0,0.0,1.0,N 
16-07-2018,27.7,65.0,0.0,1.0,N 
17-07-2018,27.7,69.0,0.0,1.0,N 
18-07-2018,27.9,72.0,0.0,1.0,N 
19-07-2018,28.4,75.0,0.0,1.0,N 
20-07-2018,28.7,74.0,0.0,2.0,N 
21-07-2018,29.2,71.0,0.0,1.0,N 
22-07-2018,29.1,72.0,0.0,2.0,E 
23-07-2018,28.8,70.0,0.0,2.0,N 
24-07-2018,28.9,75.0,0.0,1.0,N 
25-07-2018,28.7,76.0,0.0,1.0,N 
26-07-2018,28.4,78.0,14.5,1.0,N 
27-07-2018,28.7,69.0,0.0,1.0,N 
28-07-2018,27.8,66.0,0.0,1.0,N 
29-07-2018,27.4,71.0,0.0,1.0,N 
30-07-2018,27.2,75.0,0.0,2.0,S 
31-07-2018,27.8,75.0,0.0,1.0,N 
