Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-02-2018,27.4,82.0,2.5,1.0,N 
02-02-2018,28.6,76.0,2.5,1.0,N 
03-02-2018,27.4,78.0,50.7,1.0,N 
04-02-2018,27.3,86.0,33.0,2.0,W 
05-02-2018,25.9,85.0,66.0,1.0,N 
06-02-2018,26.0,87.0,44.0,2.0,N 
07-02-2018,26.0,85.0,12.1,1.0,N 
08-02-2018,26.9,84.0,5.0,2.0,W 
09-02-2018,26.6,86.0,8.3,2.0,N 
10-02-2018,27.3,77.0,5.4,2.0,N 
11-02-2018,27.2,83.0,0.0,2.0,N 
12-02-2018,27.2,81.0,18.6,3.0,NW
13-02-2018,27.9,76.0,7.0,2.0,NW
14-02-2018,27.2,82.0,8888.0,1.0,N 
15-02-2018,25.6,89.0,3.2,1.0,N 
16-02-2018,27.2,83.0,104.6,2.0,N 
17-02-2018,27.1,81.0,0.0,2.0,NW
18-02-2018,27.3,79.0,2.8,2.0,N 
19-02-2018,27.1,90.0,1.0,1.0,N 
20-02-2018,27.6,83.0,2.0,1.0,N 
21-02-2018,27.5,82.0,1.2,1.0,N 
22-02-2018,27.3,84.0,1.2,1.0,N 
23-02-2018,27.7,80.0,0.0,2.0,N 
24-02-2018,27.6,79.0,0.0,2.0,NW
25-02-2018,27.5,83.0,5.0,2.0,N 
26-02-2018,27.0,84.0,19.1,2.0,N 
27-02-2018,27.7,83.0,32.2,2.0,W 
28-02-2018,27.0,84.0,3.8,1.0,N 
