Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-06-2018,29.7,66.0,0.5,1.0,N 
02-06-2018,29.5,73.0,0.0,1.0,N 
03-06-2018,29.5,76.0,0.0,1.0,E 
04-06-2018,29.0,78.0,0.0,1.0,N 
05-06-2018,29.1,81.0,0.0,1.0,N 
06-06-2018,29.4,80.0,0.0,1.0,N 
07-06-2018,29.4,79.0,0.0,1.0,N 
08-06-2018,29.2,78.0,0.0,1.0,N 
09-06-2018,29.2,78.0,0.0,1.0,N 
10-06-2018,29.4,76.0,0.0,1.0,N 
11-06-2018,30.5,69.0,0.0,1.0,N 
12-06-2018,28.8,79.0,0.0,1.0,N 
13-06-2018,29.0,74.0,1.0,1.0,N 
14-06-2018,29.4,70.0,0.0,1.0,N 
15-06-2018,29.5,69.0,0.0,1.0,N 
16-06-2018,29.3,74.0,0.0,1.0,N 
17-06-2018,29.9,69.0,0.0,2.0,SE
18-06-2018,29.9,68.0,0.0,1.0,N 
19-06-2018,28.6,70.0,0.0,1.0,N 
20-06-2018,29.9,70.0,0.0,2.0,E 
21-06-2018,29.4,70.0,0.0,2.0,N 
22-06-2018,29.0,76.0,0.0,2.0,E 
23-06-2018,29.5,72.0,0.0,1.0,N 
24-06-2018,28.0,77.0,0.0,1.0,W 
25-06-2018,24.9,89.0,3.2,0.0,N 
26-06-2018,26.2,80.0,6.7,1.0,N 
27-06-2018,27.8,78.0,1.1,1.0,N 
28-06-2018,27.2,82.0,0.0,1.0,N 
29-06-2018,27.6,79.0,0.0,2.0,N 
30-06-2018,28.4,75.0,0.0,1.0,N 
