Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-04-2018,29.6,74.0,0.0,1.0,N 
02-04-2018,28.6,76.0,0.0,1.0,N 
03-04-2018,28.0,81.0,4.0,1.0,N 
04-04-2018,27.5,79.0,52.3,1.0,N 
05-04-2018,28.9,77.0,0.0,2.0,N 
06-04-2018,28.4,81.0,1.0,1.0,N 
07-04-2018,29.6,74.0,0.0,2.0,N 
08-04-2018,28.0,78.0,7.5,2.0,N 
09-04-2018,27.5,82.0,3.6,1.0,N 
10-04-2018,29.3,73.0,0.0,1.0,E 
11-04-2018,29.7,73.0,0.0,1.0,N 
12-04-2018,29.7,74.0,0.0,2.0,SE
13-04-2018,30.1,76.0,0.0,2.0,N 
14-04-2018,29.6,79.0,8888.0,1.0,N 
15-04-2018,29.6,76.0,8888.0,1.0,N 
16-04-2018,29.3,74.0,0.0,1.0,N 
17-04-2018,28.6,79.0,0.0,1.0,N 
18-04-2018,28.6,79.0,9.0,1.0,N 
19-04-2018,29.1,77.0,0.0,1.0,N 
20-04-2018,28.8,79.0,4.1,1.0,N 
21-04-2018,29.1,77.0,0.0,1.0,N 
22-04-2018,29.4,74.0,0.0,1.0,N 
23-04-2018,26.6,91.0,10.2,0.0,N 
24-04-2018,27.2,87.0,18.3,1.0,N 
25-04-2018,26.1,91.0,1.5,1.0,N 
26-04-2018,26.5,89.0,15.8,1.0,N 
27-04-2018,28.7,77.0,1.9,1.0,N 
28-04-2018,29.3,75.0,1.4,1.0,N 
29-04-2018,28.8,81.0,28.5,1.0,N 
30-04-2018,28.7,74.0,0.0,2.0,N 
