Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-11-2018,29.4,71.0,0.0,1.0,N 
02-11-2018,28.9,76.0,20.0,1.0,N 
03-11-2018,28.7,75.0,0.0,2.0,N 
04-11-2018,28.8,76.0,0.0,1.0,N 
05-11-2018,29.4,75.0,0.0,1.0,N 
06-11-2018,29.7,69.0,0.0,1.0,N 
07-11-2018,29.0,77.0,0.0,1.0,N 
08-11-2018,28.4,80.0,0.5,1.0,N 
09-11-2018,27.8,84.0,1.2,1.0,N 
10-11-2018,28.5,76.0,8.5,1.0,N 
11-11-2018,28.4,79.0,0.0,1.0,N 
12-11-2018,28.9,77.0,8888.0,1.0,N 
13-11-2018,29.1,74.0,0.0,1.0,N 
14-11-2018,29.3,70.0,0.0,2.0,W 
15-11-2018,29.9,65.0,0.0,2.0,N 
16-11-2018,30.5,71.0,9.4,1.0,N 
17-11-2018,30.4,67.0,0.0,1.0,N 
18-11-2018,29.8,69.0,0.0,1.0,N 
19-11-2018,29.6,72.0,0.0,1.0,N 
20-11-2018,29.3,73.0,0.0,1.0,N 
21-11-2018,29.8,70.0,0.0,1.0,N 
22-11-2018,28.7,78.0,0.0,1.0,N 
23-11-2018,27.8,82.0,47.0,1.0,N 
24-11-2018,28.2,80.0,12.0,1.0,N 
25-11-2018,28.6,77.0,0.0,1.0,N 
26-11-2018,27.6,81.0,0.0,1.0,N 
27-11-2018,28.2,79.0,13.2,1.0,N 
28-11-2018,28.9,80.0,22.0,2.0,S 
29-11-2018,27.9,81.0,0.0,1.0,N 
30-11-2018,27.5,82.0,7.1,1.0,N 
