Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-10-2018,29.3,71.0,0.0,2.0,N ,92,33,17,124,12
02-10-2018,29.0,73.0,0.0,1.0,N ,76,41,22,88,21
03-10-2018,29.4,72.0,0.0,2.0,N ,70,32,20,144,11
04-10-2018,29.5,75.0,0.0,2.0,N ,73,32,24,109,11
05-10-2018,30.8,67.0,0.0,2.0,N ,67,34,18,146,13
06-10-2018,29.5,71.0,0.0,1.0,N ,70,33,21,123,12
07-10-2018,30.1,63.0,0.0,1.0,N ,87,34,22,128,12
08-10-2018,29.8,63.0,0.0,1.0,N ,66,34,19,185,12
09-10-2018,30.5,58.0,0.0,2.0,N ,62,34,19,173,11
10-10-2018,29.6,67.0,0.0,1.0,N ,79,36,24,190,18
11-10-2018,30.1,68.0,0.0,1.0,N ,81,36,17,149,13
12-10-2018,29.6,73.0,0.0,1.0,N ,77,35,22,118,16
13-10-2018,29.9,67.0,0.0,1.0,N ,64,35,20,189,25
14-10-2018,29.2,73.0,0.0,1.0,N ,86,35,20,138,16
15-10-2018,30.0,71.0,0.0,1.0,N ,73,33,19,119,12
16-10-2018,29.4,74.0,0.0,1.0,N ,74,33,23,210,19
17-10-2018,29.5,73.0,0.0,1.0,N ,75,34,23,217,19
18-10-2018,29.2,69.0,0.0,1.0,N ,72,36,20,207,22
19-10-2018,28.8,71.0,14.3,1.0,N ,66,30,23,146,17
20-10-2018,29.5,72.0,0.0,1.0,N ,57,31,18,212,14
21-10-2018,30.2,68.0,0.0,1.0,N ,65,33,22,139,17
22-10-2018,29.9,71.0,0.0,1.0,N ,71,28,21,150,12
23-10-2018,27.0,83.0,26.8,1.0,N ,44,26,19,148,16
24-10-2018,29.4,73.0,0.5,1.0,N ,73,35,31,139,21
25-10-2018,29.6,73.0,0.0,1.0,N ,67,30,25,97,19
26-10-2018,29.9,74.0,0.0,1.0,N ,67,29,20,119,21
27-10-2018,29.1,74.0,2.5,1.0,N ,77,26,26,104,11
28-10-2018,29.1,76.0,2.2,2.0,N ,43,23,20,90,16
29-10-2018,28.6,80.0,94.5,1.0,N ,49,25,24,85,13
30-10-2018,28.7,79.0,18.8,1.0,N ,61,31,25,104,10
31-10-2018,29.7,71.0,0.0,1.0,N ,57,27,20,97,15
