Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-04-2018,29.6,74.0,0.0,1.0,N ,45,25,17,57,13
02-04-2018,28.6,76.0,0.0,1.0,N ,46,27,18,57,19
03-04-2018,28.0,81.0,4.0,1.0,N ,50,26,27,80,26
04-04-2018,27.5,79.0,52.3,1.0,N ,45,28,20,96,28
05-04-2018,28.9,77.0,0.0,2.0,N ,81,37,29,202,18
06-04-2018,28.4,81.0,1.0,1.0,N ,56,29,21,144,12
07-04-2018,29.6,74.0,0.0,2.0,N ,68,31,29,74,12
08-04-2018,28.0,78.0,7.5,2.0,N ,45,28,16,51,12
09-04-2018,27.5,82.0,3.6,1.0,N ,53,33,20,85,11
10-04-2018,29.3,73.0,0.0,1.0,E ,52,36,19,66,15
11-04-2018,29.7,73.0,0.0,1.0,N ,71,33,23,92,13
12-04-2018,29.7,74.0,0.0,2.0,SE,69,58,16,57,14
13-04-2018,30.1,76.0,0.0,2.0,N ,54,56,16,121,11
14-04-2018,29.6,79.0,0.0,1.0,N ,51,22,21,141,12
15-04-2018,29.6,76.0,0.0,1.0,N ,59,27,23,168,13
16-04-2018,29.3,74.0,0.0,1.0,N ,65,33,27,185,18
17-04-2018,28.6,79.0,0.0,1.0,N ,63,26,24,142,16
18-04-2018,28.6,79.0,9.0,1.0,N ,81,29,26,80,23
19-04-2018,29.1,77.0,0.0,1.0,N ,86,27,33,133,22
20-04-2018,28.8,79.0,4.1,1.0,N ,76,24,30,92,18
21-04-2018,29.1,77.0,0.0,1.0,N ,73,26,43,162,25
22-04-2018,29.4,74.0,0.0,1.0,N ,70,26,29,117,18
23-04-2018,26.6,91.0,10.2,0.0,N ,51,22,30,84,16
24-04-2018,27.2,87.0,18.3,1.0,N ,61,23,33,90,34
25-04-2018,26.1,91.0,1.5,1.0,N ,69,23,37,48,18
26-04-2018,26.5,89.0,15.8,1.0,N ,71,30,34,56,25
27-04-2018,28.7,77.0,1.9,1.0,N ,62,23,22,48,16
28-04-2018,29.3,75.0,1.4,1.0,N ,57,25,23,96,16
29-04-2018,28.8,81.0,28.5,1.0,N ,67,23,26,120,18
30-04-2018,28.7,74.0,0.0,2.0,N ,78,24,29,89,22
