Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-05-2018,29.1,72.0,0.0,2.0,N ,73,25,19,101,18
02-05-2018,28.9,72.0,0.0,1.0,N ,88,25,22,183,18
03-05-2018,28.5,76.0,0.0,1.0,N ,103,27,23,166,20
04-05-2018,29.4,73.0,7.8,1.0,N ,91,27,46,164,23
05-05-2018,29.8,72.0,0.0,1.0,N ,78,26,27,137,17
06-05-2018,30.1,70.0,0.0,1.0,E ,70,26,17,109,15
07-05-2018,30.0,67.0,0.0,2.0,E ,68,27,17,77,16
08-05-2018,29.7,71.0,0.0,2.0,N ,79,26,21,204,17
09-05-2018,30.2,69.0,0.0,1.0,N ,93,27,21,156,20
10-05-2018,30.1,66.0,0.0,2.0,N ,73,25,18,107,15
11-05-2018,29.6,69.0,0.0,2.0,N ,74,27,16,83,18
12-05-2018,29.1,70.0,0.0,1.0,N ,103,27,29,144,21
13-05-2018,30.2,70.0,0.0,1.0,N ,96,26,26,131,14
14-05-2018,30.5,67.0,0.0,1.0,N ,87,26,20,178,13
15-05-2018,29.3,74.0,0.0,1.0,N ,94,27,25,143,17
16-05-2018,30.1,73.0,0.0,1.0,N ,87,28,23,151,16
17-05-2018,29.2,76.0,0.0,0.0,N ,65,25,19,80,16
18-05-2018,29.5,75.0,0.0,1.0,E ,78,26,26,86,11
19-05-2018,28.6,78.0,0.0,2.0,N ,59,24,13,102,10
20-05-2018,29.1,75.0,0.0,1.0,N ,61,25,29,98,12
21-05-2018,29.3,75.0,0.0,1.0,N ,60,25,20,185,16
22-05-2018,29.9,73.0,0.0,1.0,E ,58,25,14,80,10
23-05-2018,28.2,81.0,1.5,1.0,N ,58,26,12,74,12
24-05-2018,28.9,77.0,5.5,1.0,N ,42,25,12,94,10
25-05-2018,28.1,82.0,0.7,1.0,N ,66,26,22,92,11
26-05-2018,29.5,79.0,1.0,1.0,N ,71,29,24,119,13
27-05-2018,29.3,73.0,0.0,1.0,N ,62,26,23,156,10
28-05-2018,29.3,78.0,0.0,1.0,N ,81,24,55,120,33
29-05-2018,29.2,76.0,0.0,2.0,N ,84,31,21,118,20
30-05-2018,29.3,74.0,0.0,1.0,N ,86,25,24,191,20
31-05-2018,29.4,76.0,0.0,1.0,N ,83,28,21,183,20
