Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-07-2018,28.0,76.0,0.0,1.0,N ,96,28,27,205,20
02-07-2018,28.1,75.0,0.0,1.0,N ,79,29,28,142,20
03-07-2018,28.3,75.0,0.0,1.0,N ,79,29,23,166,16
04-07-2018,28.3,71.0,0.0,1.0,N ,104,31,24,209,19
05-07-2018,28.4,66.0,0.0,1.0,N ,63,29,16,123,13
06-07-2018,28.1,54.0,0.0,1.0,N ,74,31,16,113,19
07-07-2018,27.3,64.0,0.0,1.0,N ,95,32,32,104,24
08-07-2018,28.4,69.0,0.0,1.0,N ,95,29,32,111,22
09-07-2018,28.4,72.0,0.0,1.0,N ,69,29,17,116,17
10-07-2018,28.8,72.0,0.0,1.0,N ,87,29,19,124,16
11-07-2018,28.6,72.0,0.0,1.0,N ,73,32,17,129,20
12-07-2018,28.0,67.0,0.0,0.0,N ,74,32,16,117,18
13-07-2018,27.4,69.0,0.0,1.0,N ,80,30,17,107,18
14-07-2018,28.1,76.0,0.0,1.0,N ,84,33,19,117,19
15-07-2018,27.9,65.0,0.0,1.0,N ,63,29,14,129,11
16-07-2018,27.7,65.0,0.0,1.0,N ,61,33,14,222,18
17-07-2018,27.7,69.0,0.0,1.0,N ,81,30,20,205,19
18-07-2018,27.9,72.0,0.0,1.0,N ,88,29,25,208,20
19-07-2018,28.4,75.0,0.0,1.0,N ,82,30,19,188,19
20-07-2018,28.7,74.0,0.0,2.0,N ,79,30,16,113,18
21-07-2018,29.2,71.0,0.0,1.0,N ,74,32,14,151,16
22-07-2018,29.1,72.0,0.0,2.0,E ,77,29,22,166,15
23-07-2018,28.8,70.0,0.0,2.0,N ,63,25,23,191,22
24-07-2018,28.9,75.0,0.0,1.0,N ,92,32,23,184,22
25-07-2018,28.7,76.0,0.0,1.0,N ,75,29,23,153,17
26-07-2018,28.4,78.0,14.5,1.0,N ,78,33,22,168,20
27-07-2018,28.7,69.0,0.0,1.0,N ,86,31,19,197,18
28-07-2018,27.8,66.0,0.0,1.0,N ,92,32,31,234,20
29-07-2018,27.4,71.0,0.0,1.0,N ,77,30,23,202,20
30-07-2018,27.2,75.0,0.0,2.0,S ,92,31,23,174,27
31-07-2018,27.8,75.0,0.0,1.0,N ,79,29,22,156,21
