Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-01-2018,28.6,78.0,46.4,1.0,N ,76,31.0,38.0,35.0,9.0
02-01-2018,29.8,69.0,0.0,1.0,N ,23,31.0,24.0,39.0,14.0
03-01-2018,28.4,77.0,0.0,1.0,N ,53,35.0,35.0,101.0,23.0
04-01-2018,29.3,75.0,1.0,1.0,N ,53,49.0,34.0,57.0,15.0
05-01-2018,28.9,68.0,0.5,3.0,S ,44,32.0,26.0,28.0,10.0
06-01-2018,28.9,69.0,0.0,3.0,W ,20,30.0,22.0,31.0,5.0
07-01-2018,28.8,75.0,0.0,1.0,N ,26,30.0,14.0,46.0,5.0
08-01-2018,28.6,74.0,0.0,2.0,N ,62,33.0,19.0,73.0,17.0
09-01-2018,28.4,76.0,0.0,2.0,NW,45,32.0,16.0,63.0,14.0
10-01-2018,28.3,73.0,0.0,2.0,N ,42,34.0,16.0,95.0,17.0
11-01-2018,28.4,72.0,0.0,2.0,N ,40,38.0,18.0,81.0,19.0
12-01-2018,28.1,73.0,0.0,3.0,W ,37,33.0,18.0,83.0,17.0
13-01-2018,29.1,65.0,0.0,2.0,W ,51,30.0,17.0,93.0,21.0
14-01-2018,26.2,83.0,14.3,2.0,N ,33,72.0,17.0,73.0,14.0
15-01-2018,25.8,85.0,14.5,1.0,N ,30,72.0,19.0,70.0,12.0
16-01-2018,27.4,72.0,21.8,2.0,N ,25,70.0,19.0,61.0,10.0
17-01-2018,27.7,76.0,0.0,2.0,N ,35,52.0,19.0,60.0,13.0
18-01-2018,25.5,91.0,0.0,1.0,W ,41,52.0,22.0,56.0,15.0
19-01-2018,26.3,82.0,44.7,3.0,W ,46,51.0,29.0,48.0,19.0
20-01-2018,26.8,81.0,3.2,2.0,SW,27,51.0,18.0,38.0,7.0
21-01-2018,28.1,76.0,8.2,3.0,W ,25,51.0,18.0,40.0,8.0
22-01-2018,26.8,81.0,1.0,2.0,W ,26,52.0,17.0,32.0,6.0
23-01-2018,27.7,79.0,5.9,2.0,W ,28,52.0,17.0,57.0,9.0
24-01-2018,27.3,82.0,6.3,2.0,N ,33,53.0,20.0,86.0,19.0
25-01-2018,27.0,74.0,22.2,3.0,S ,26,53.0,22.0,51.0,15.0
26-01-2018,28.6,70.0,0.0,2.0,N ,21,53.0,19.0,41.0,7.0
27-01-2018,27.8,75.0,4.5,2.0,W ,27,54.0,19.0,63.0,6.0
28-01-2018,26.5,81.0,2.4,2.0,N ,34,55.0,20.0,52.0,6.0
29-01-2018,26.8,80.0,4.0,2.0,N ,22,54.0,18.0,39.0,7.0
30-01-2018,27.4,80.0,11.0,2.0,W ,27,41.0,22.0,41.0,7.0
31-01-2018,27.7,79.0,3.5,2.0,W ,28,54.0,21.0,58.0,12.0
