Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-09-2018,27.6,77.0,10.6,2.0,N ,68,29,20,145,13
02-09-2018,27.5,80.0,0.0,1.0,N ,73,30,20,136,11
03-09-2018,27.8,79.0,17.6,2.0,N ,62,37,23,175,24
04-09-2018,27.9,65.0,0.0,1.0,N ,52,37,22,217,24
05-09-2018,28.5,65.0,0.0,1.0,N ,53,31,15,140,24
06-09-2018,29.8,67.0,0.0,1.0,N ,82,44,25,148,17
07-09-2018,29.3,68.0,0.0,1.0,N ,69,33,21,147,10
08-09-2018,28.8,72.0,0.0,1.0,N ,51,33,19,175,16
09-09-2018,29.6,62.0,0.0,1.0,N ,81,34,30,126,16
10-09-2018,30.0,60.0,0.0,1.0,N ,69,33,20,132,12
11-09-2018,29.2,68.0,0.0,2.0,S ,63,33,16,102,11
12-09-2018,29.0,68.0,0.0,1.0,N ,61,32,16,164,13
13-09-2018,28.1,69.0,0.0,1.0,N ,70,46,19,190,13
14-09-2018,28.1,66.0,0.0,1.0,N ,62,44,18,233,17
15-09-2018,28.9,65.0,0.0,1.0,N ,68,37,17,196,23
16-09-2018,29.0,63.0,0.0,2.0,E ,82,34,15,119,11
17-09-2018,29.4,59.0,0.0,2.0,E ,62,33,17,83,14
18-09-2018,30.0,60.0,0.0,2.0,N ,64,32,18,141,11
19-09-2018,29.0,69.0,0.0,1.0,N ,58,34,16,85,11
20-09-2018,29.3,67.0,0.0,1.0,N ,70,34,19,77,12
21-09-2018,27.2,79.0,0.0,1.0,N ,80,33,34,75,12
22-09-2018,28.4,73.0,36.6,1.0,N ,58,33,25,157,13
23-09-2018,29.0,70.0,0.0,2.0,N ,84,33,29,130,14
24-09-2018,28.5,71.0,0.0,1.0,N ,69,33,25,152,21
25-09-2018,28.6,69.0,0.0,2.0,N ,78,32,31,197,16
26-09-2018,29.1,65.0,0.0,2.0,N ,94,50,26,202,21
27-09-2018,28.6,71.0,0.0,2.0,N ,72,37,21,146,18
28-09-2018,28.8,69.0,0.0,1.0,N ,70,33,22,194,17
29-09-2018,28.6,67.0,0.0,1.0,N ,62,33,21,165,15
30-09-2018,29.2,68.0,0.0,1.0,N ,63,32,20,145,11
