Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-06-2018,29.7,66.0,0.5,1.0,N ,75,27,30,115,15
02-06-2018,29.5,73.0,0.0,1.0,N ,78,26,14,86,18
03-06-2018,29.5,76.0,0.0,1.0,E ,82,26,16,145,17
04-06-2018,29.0,78.0,0.0,1.0,N ,73,27,11,125,19
05-06-2018,29.1,81.0,0.0,1.0,N ,69,26,13,146,14
06-06-2018,29.4,80.0,0.0,1.0,N ,78,26,16,133,13
07-06-2018,29.4,79.0,0.0,1.0,N ,79,25,21,179,18
08-06-2018,29.2,78.0,0.0,1.0,N ,68,27,16,162,17
09-06-2018,29.2,78.0,0.0,1.0,N ,100,27,39,167,22
10-06-2018,29.4,76.0,0.0,1.0,N ,75,27,28,203,17
11-06-2018,30.5,69.0,0.0,1.0,N ,74,27,14,169,14
12-06-2018,28.8,79.0,0.0,1.0,N ,67,26,18,161,13
13-06-2018,29.0,74.0,1.0,1.0,N ,64,25,30,163,16
14-06-2018,29.4,70.0,0.0,1.0,N ,56,25,18,144,7
15-06-2018,29.5,69.0,0.0,1.0,N ,60,26,21,161,8
16-06-2018,29.3,74.0,0.0,1.0,N ,61,37,31,139,17
17-06-2018,29.9,69.0,0.0,2.0,SE,49,27,11,88,8
18-06-2018,29.9,68.0,0.0,1.0,N ,51,27,10,75,10
19-06-2018,28.6,70.0,0.0,1.0,N ,60,26,13,97,10
20-06-2018,29.9,70.0,0.0,2.0,E ,73,26,16,86,10
21-06-2018,29.4,70.0,0.0,2.0,N ,51,27,11,70,5
22-06-2018,29.0,76.0,0.0,2.0,E ,66,28,17,94,13
23-06-2018,29.5,72.0,0.0,1.0,N ,81,27,14,77,10
24-06-2018,28.0,77.0,0.0,1.0,W ,50,25,15,110,10
25-06-2018,24.9,89.0,3.2,0.0,N ,35,25,14,100,11
26-06-2018,26.2,80.0,6.7,1.0,N ,56,26,43,107,23
27-06-2018,27.8,78.0,1.1,1.0,N ,60,26,23,136,19
28-06-2018,27.2,82.0,0.0,1.0,N ,69,27,24,146,10
29-06-2018,27.6,79.0,0.0,2.0,N ,73,28,18,213,20
30-06-2018,28.4,75.0,0.0,1.0,N ,67,30,17,193,15
