Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-02-2018,27.4,82.0,2.5,1.0,N ,44,43.0,37.0,73.0,13.0
02-02-2018,28.6,76.0,2.5,1.0,N ,47,45.0,56.0,68.0,12.0
03-02-2018,27.4,78.0,50.7,1.0,N ,42,44.0,35.0,59.0,12.0
04-02-2018,27.3,86.0,33.0,2.0,W ,35,47.0,35.0,57.0,12.0
05-02-2018,25.9,85.0,66.0,1.0,N ,31,46.0,32.0,66.0,9.0
06-02-2018,26.0,87.0,44.0,2.0,N ,45,48.0,71.0,75.0,16.0
07-02-2018,26.0,85.0,12.1,1.0,N ,42,50.0,60.0,89.0,14.0
08-02-2018,26.9,84.0,5.0,2.0,W ,55,49.0,62.0,89.0,22.0
09-02-2018,26.6,86.0,8.3,2.0,N ,53,24.0,88.0,65.0,14.0
10-02-2018,27.3,77.0,5.4,2.0,N ,43,24.0,52.0,58.0,16.0
11-02-2018,27.2,83.0,0.0,2.0,N ,48,25.0,39.0,56.0,12.0
12-02-2018,27.2,81.0,18.6,3.0,NW,50,21.0,56.0,70.0,12.0
13-02-2018,27.9,76.0,7.0,2.0,NW,57,21.0,32.0,75.0,13.0
14-02-2018,27.2,82.0,0.0,1.0,N ,60,22.0,27.0,80.0,17.0
15-02-2018,25.6,89.0,3.2,1.0,N ,55,22.0,63.0,58.0,15.0
16-02-2018,27.2,83.0,104.6,2.0,N ,22,22.0,23.0,68.0,14.0
17-02-2018,27.1,81.0,0.0,2.0,NW,53,24.0,23.0,48.0,14.0
18-02-2018,27.3,79.0,2.8,2.0,N ,40,23.0,23.0,80.0,9.0
19-02-2018,27.1,90.0,1.0,1.0,N ,45,24.0,20.0,65.0,14.0
20-02-2018,27.6,83.0,2.0,1.0,N ,52,32.0,35.0,62.0,14.0
21-02-2018,27.5,82.0,1.2,1.0,N ,57,26.0,22.0,66.0,26.0
22-02-2018,27.3,84.0,1.2,1.0,N ,53,26.0,66.0,47.0,19.0
23-02-2018,27.7,80.0,0.0,2.0,N ,64,26.0,88.0,61.0,14.0
24-02-2018,27.6,79.0,0.0,2.0,NW,47,23.0,22.0,76.0,11.0
25-02-2018,27.5,83.0,5.0,2.0,N ,48,26.0,20.0,91.0,11.0
26-02-2018,27.0,84.0,19.1,2.0,N ,46,25.0,33.0,80.0,15.0
27-02-2018,27.7,83.0,32.2,2.0,W ,47,25.0,42.0,64.0,17.0
28-02-2018,27.0,84.0,3.8,1.0,N ,56,28.0,56.0,80.0,16.0
