Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-03-2016,26.9,86.0,22.3,2.0,NW,27,26,27,59,11
02-03-2016,27.6,86.0,27.0,1.0,N ,52,26,32,51,14
03-03-2016,28.4,81.0,8.8,2.0,N ,52,26,54,52,16
04-03-2016,28.4,84.0,11.0,2.0,N ,68,26,40,54,12
05-03-2016,27.9,85.0,33.5,1.0,N ,53,26,30,58,12
06-03-2016,28.9,82.0,0.0,2.0,N ,80,26,43,72,16
07-03-2016,28.7,81.0,12.4,1.0,N ,54,26,31,102,18
08-03-2016,29.1,83.0,5.0,2.0,N ,74,26,28,81,17
09-03-2016,29.1,78.0,0.0,1.0,N ,80,26,39,99,18
10-03-2016,28.6,81.0,0.6,1.0,N ,71,26,39,133,25
11-03-2016,28.9,78.0,1.5,1.0,N ,65,26,33,98,20
12-03-2016,28.9,74.0,0.0,1.0,N ,61,26,36,109,24
13-03-2016,28.8,79.0,0.0,1.0,N ,65,26,35,78,15
14-03-2016,29.4,79.0,0.0,2.0,N ,74,26,43,71,21
15-03-2016,27.8,84.0,2.5,1.0,N ,71,26,37,173,20
16-03-2016,28.5,84.0,40.9,1.0,N ,60,26,40,119,19
17-03-2016,29.6,78.0,5.2,2.0,N ,64,26,30,120,16
18-03-2016,28.1,83.0,10.5,1.0,N ,55,26,44,61,15
19-03-2016,29.3,80.0,0.0,2.0,N ,65,26,26,91,14
20-03-2016,28.3,89.0,90.8,2.0,N ,62,26,30,91,11
21-03-2016,29.1,83.0,0.0,1.0,N ,66,26,35,63,14
22-03-2016,28.1,83.0,0.0,2.0,N ,76,26,45,74,21
23-03-2016,28.6,77.0,5.5,2.0,N ,39,26,25,74,10
24-03-2016,29.0,74.0,0.0,1.0,N ,52,26,27,122,14
25-03-2016,28.8,81.0,0.0,2.0,N ,72,26,50,136,15
26-03-2016,27.6,85.0,8.8,1.0,N ,72,26,55,128,16
27-03-2016,28.5,79.0,0.2,2.0,N ,63,26,53,88,20
28-03-2016,29.2,76.0,0.0,2.0,NW,63,21,38,63,11
29-03-2016,27.8,83.0,57.0,1.0,N ,58,26,30,93,12
30-03-2016,28.0,82.0,0.4,1.0,N ,74,27,50,64,20
31-03-2016,27.7,86.0,6.2,1.0,N ,81,26,52,64,13
