Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-01-2016,28.2,83.0,26.6,2.0,N ,72,32,53,51,11
02-01-2016,27.1,85.0,0.0,1.0,N ,52,32,29,50,12
03-01-2016,28.4,79.0,15.6,2.0,W ,44,33,33,50,18
04-01-2016,29.0,80.0,0.0,2.0,N ,61,33,36,103,24
05-01-2016,28.6,83.0,0.0,1.0,N ,99,33,54,67,22
06-01-2016,28.8,77.0,11.6,1.0,N ,75,33,43,55,17
07-01-2016,29.7,76.0,0.3,2.0,N ,75,33,31,70,13
08-01-2016,29.6,78.0,0.0,2.0,N ,60,33,30,62,9
09-01-2016,29.0,81.0,0.0,2.0,N ,77,33,34,68,9
10-01-2016,29.1,76.0,0.0,2.0,N ,83,39,38,86,15
11-01-2016,29.8,74.0,0.0,1.0,N ,82,38,36,93,14
12-01-2016,28.5,82.0,0.0,1.0,N ,72,37,38,60,20
13-01-2016,28.2,82.0,5.5,1.0,N ,65,37,43,57,16
14-01-2016,29.0,78.0,1.2,1.0,N ,59,38,33,53,18
15-01-2016,29.4,79.0,0.0,1.0,N ,68,42,39,60,11
16-01-2016,29.2,77.0,0.2,1.0,N ,68,42,34,95,15
17-01-2016,29.2,76.0,0.0,1.0,N ,94,42,39,149,17
18-01-2016,29.4,76.0,0.0,2.0,N ,96,44,43,107,21
19-01-2016,28.7,77.0,0.0,1.0,N ,77,45,31,83,18
20-01-2016,28.0,80.0,30.5,1.0,N ,61,44,39,69,18
21-01-2016,28.1,82.0,0.2,1.0,N ,66,48,35,73,14
22-01-2016,29.0,83.0,1.8,1.0,N ,79,41,59,52,15
23-01-2016,26.7,87.0,11.4,1.0,N ,55,40,37,51,14
24-01-2016,27.7,86.0,14.7,1.0,N ,55,41,42,48,14
25-01-2016,25.9,92.0,30.8,0.0,N ,37,40,32,49,13
26-01-2016,27.8,84.0,6.7,1.0,N ,61,42,47,54,16
27-01-2016,29.0,81.0,0.1,2.0,N ,80,43,58,81,21
28-01-2016,28.9,81.0,6.6,2.0,N ,64,42,30,77,15
29-01-2016,29.0,79.0,0.0,2.0,N ,69,44,29,83,16
30-01-2016,28.5,81.0,0.0,2.0,N ,80,42,24,62,14
31-01-2016,28.5,79.0,0.0,2.0,N ,80,42,25,51,12
