Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-09-2016,28.8,79.0,0.0,2.0,C ,62,30,44,85,23
02-09-2016,29.3,76.0,0.0,1.0,N ,82,29,52,141,19
03-09-2016,28.7,77.0,8.6,1.0,N ,69,29,61,94,15
04-09-2016,29.0,77.0,0.0,2.0,W ,73,42,42,69,18
05-09-2016,28.5,79.0,55.0,1.0,N ,62,29,39,48,10
06-09-2016,29.1,76.0,0.0,2.0,N ,66,30,60,61,11
07-09-2016,27.4,80.0,8.0,2.0,E ,61,29,43,62,15
08-09-2016,27.9,79.0,27.5,1.0,N ,60,30,36,125,15
09-09-2016,29.3,74.0,0.0,1.0,N ,84,30,45,90,22
10-09-2016,29.4,70.0,0.0,2.0,N ,94,31,52,73,12
11-09-2016,28.8,73.0,0.0,0.0,N ,61,30,41,74,11
12-09-2016,28.5,70.0,0.0,1.0,N ,58,30,35,85,14
13-09-2016,28.9,69.0,0.0,2.0,N ,64,31,43,85,14
14-09-2016,29.1,74.0,0.0,1.0,N ,91,31,34,79,14
15-09-2016,27.7,80.0,6.0,0.0,N ,54,29,37,146,14
16-09-2016,28.6,78.0,0.0,2.0,E ,86,40,84,74,23
17-09-2016,28.8,76.0,0.0,1.0,N ,65,30,44,69,17
18-09-2016,28.5,82.0,20.5,0.0,N ,58,30,35,96,13
19-09-2016,27.2,89.0,0.0,2.0,N ,62,33,52,64,13
20-09-2016,29.1,80.0,13.0,2.0,W ,66,29,63,87,18
21-09-2016,27.8,80.0,0.0,1.0,N ,58,29,23,69,13
22-09-2016,28.0,81.0,6.5,1.0,N ,48,29,28,60,18
23-09-2016,27.7,84.0,0.0,1.0,N ,51,30,31,57,17
24-09-2016,27.3,83.0,59.8,1.0,N ,56,30,43,48,12
25-09-2016,29.1,78.0,0.6,2.0,W ,55,30,66,71,12
26-09-2016,28.3,77.0,22.8,2.0,W ,42,29,35,69,9
27-09-2016,29.0,76.0,0.0,1.0,N ,62,30,50,95,18
28-09-2016,28.6,74.0,0.0,2.0,N ,61,31,40,62,19
29-09-2016,27.9,80.0,8.7,1.0,N ,54,30,38,96,13
30-09-2016,27.7,82.0,0.4,1.0,N ,54,30,45,58,14
