Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-02-2016,27.7,85.0,7.0,1.0,N ,71,42,22,49,11
02-02-2016,27.9,85.0,62.2,2.0,N ,52,40,29,51,17
03-02-2016,28.5,72.0,1.8,2.0,N ,41,43,27,57,15
04-02-2016,27.4,86.0,0.0,1.0,N ,68,45,25,60,18
05-02-2016,28.6,79.0,5.9,1.0,N ,61,45,27,60,17
06-02-2016,28.1,85.0,2.5,1.0,N ,65,45,35,87,17
07-02-2016,28.0,85.0,6.9,2.0,N ,64,39,38,59,11
08-02-2016,27.4,86.0,3.6,2.0,W ,49,40,27,48,10
09-02-2016,26.6,89.0,11.8,2.0,N ,22,41,19,53,7
10-02-2016,27.2,84.0,52.0,1.0,N ,39,43,30,44,10
11-02-2016,27.8,83.0,0.0,1.0,N ,53,43,51,65,11
12-02-2016,26.6,87.0,12.6,1.0,N ,46,43,40,52,15
13-02-2016,27.9,80.0,14.4,1.0,N ,73,31,99,114,23
14-02-2016,27.5,82.0,0.1,2.0,N ,68,28,54,96,15
15-02-2016,27.9,85.0,4.8,1.0,N ,55,28,44,63,12
16-02-2016,27.9,81.0,0.0,1.0,N ,84,28,33,52,15
17-02-2016,27.0,85.0,54.1,1.0,N ,71,27,33,58,11
18-02-2016,28.3,79.0,0.6,1.0,N ,64,28,72,65,16
19-02-2016,28.4,81.0,0.0,1.0,N ,78,27,56,85,16
20-02-2016,28.6,81.0,0.0,1.0,N ,78,27,47,68,15
21-02-2016,28.4,79.0,0.0,2.0,N ,83,27,42,65,14
22-02-2016,28.6,79.0,1.1,2.0,NW,65,26,42,64,13
23-02-2016,28.9,79.0,0.1,2.0,N ,63,27,39,79,21
24-02-2016,28.2,81.0,0.0,2.0,N ,66,27,33,60,14
25-02-2016,26.6,88.0,98.5,2.0,N ,46,26,33,62,15
26-02-2016,26.5,87.0,115.0,1.0,N ,49,27,32,57,18
27-02-2016,27.9,80.0,3.0,1.0,N ,55,27,37,57,12
28-02-2016,26.5,92.0,52.4,0.0,N ,46,26,26,70,12
29-02-2016,26.9,87.0,6.1,2.0,N ,53,26,30,60,15
